web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676619171-702","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2499","birth place: kotorsko, bosnia and herzegovina (map)","bosnian","other language(s): serbian croatian russian","age, sex: 51, male","age of english onset: 31","english learning method: naturalisic","english residence: usa","length of english residence: 20.5 years","/soundtracks/bosnian11.mp3","bosnian11"
"1676619173-703","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2498","birth place: rajkot, india (map)","gujarati","other language(s): hindi german","age, sex: 20, female","age of english onset: 3","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/gujarati15.mp3","gujarati15"
"1676619175-704","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2497","birth place: aix-en-provence, france (map)","french","other language(s): german italian farsi arabic","age, sex: 53, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 14 years","/soundtracks/french67.mp3","french67"
"1676619178-705","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2496","birth place: tejupilco, mexico (map)","spanish","other language(s): none","age, sex: 38, female","age of english onset: 19","english learning method: academic","english residence: usa","length of english residence: 23 years","/soundtracks/spanish198.mp3","spanish198"
"1676619182-706","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2495","birth place: zurich, switzerland (map)","swiss german","other language(s): french spanish german","age, sex: 55, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 33 years","/soundtracks/swissgerman6.mp3","swiss german6"
"1676619185-707","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2494","birth place: qingdao, shandong, china (map)","mandarin","other language(s): none","age, sex: 27, female","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 5.4 years","/soundtracks/mandarin96.mp3","mandarin96"
"1676619187-708","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2493","birth place: saitama, japan (map)","japanese","other language(s): none","age, sex: 20, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 0.2 years","/soundtracks/japanese31.mp3","japanese31"
"1676619190-709","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2492","birth place: miyazaki, japan (map)","japanese","other language(s): none","age, sex: 19, male","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 0.3 years","/soundtracks/japanese30.mp3","japanese30"
"1676619192-710","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2491","birth place: madrid, spain (map)","spanish","other language(s): french","age, sex: 20, female","age of english onset: 3","english learning method: academic","english residence: usa","length of english residence: 0.3 years","/soundtracks/spanish197.mp3","spanish197"
"1676619195-711","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2490","birth place: seoul, south korea (map)","korean","other language(s): japanese spanish","age, sex: 42, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 19 years","/soundtracks/korean80.mp3","korean80"
"1676619197-712","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2489","birth place: ho chi minh city, vietnam (map)","vietnamese","other language(s): asl","age, sex: 23, male","age of english onset: 9","english learning method: naturalistic","english residence: usa","length of english residence: 13 years","/soundtracks/vietnamese25.mp3","vietnamese25"
"1676619199-713","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488","birth place: riyadh, saudi arabia (map)","arabic","other language(s): none","age, sex: 22, female","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/arabic145.mp3","arabic145"
"1676619202-714","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2487","birth place: anseong, south korea (map)","korean","other language(s): none","age, sex: 53, female","age of english onset: 16","english learning method: academic","english residence: usa","length of english residence: 36 years","/soundtracks/korean79.mp3","korean79"
"1676619204-715","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2486","birth place: panevezys, lithuania (map)","lithuanian","other language(s): french russian","age, sex: 41, female","age of english onset: 25","english learning method: naturalistic","english residence: usa","length of english residence: 13 years","/soundtracks/lithuanian7.mp3","lithuanian7"
"1676619207-716","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2485","birth place: gornji vakuf, bosnia and herzegovina (map)","bosnian","other language(s): spanish","age, sex: 31, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/bosnian10.mp3","bosnian10"
"1676619209-717","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2484","birth place: inchon, south korea (map)","korean","other language(s): none","age, sex: 32, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 17 years","/soundtracks/korean78.mp3","korean78"
"1676619211-718","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2483","birth place: yangxin, hubei, china (map)","mandarin","other language(s): arabic","age, sex: 29, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/mandarin95.mp3","mandarin95"
"1676619214-719","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2482","birth place: san cristobal, dominican republic (map)","spanish","other language(s): none","age, sex: 60, female","age of english onset: 26","english learning method: naturalistic","english residence: usa","length of english residence: 31 years","/soundtracks/spanish196.mp3","spanish196"
"1676619216-720","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2481","birth place: hong kong, china (map)","cantonese","other language(s): none","age, sex: 20, male","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 16 years","/soundtracks/cantonese29.mp3","cantonese29"
"1676619219-721","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2480","birth place: seoul, south korea (map)","korean","other language(s): chinese","age, sex: 20, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 0.9 years","/soundtracks/korean77.mp3","korean77"
"1676619221-722","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479","birth place: laayoune, morocco (map)","arabic","other language(s): french","age, sex: 32, male","age of english onset: 29","english learning method: academic","english residence: usa","length of english residence: 3 years","/soundtracks/arabic144.mp3","arabic144"
"1676619223-723","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2478","birth place: ludhiana, india (map)","hindi","other language(s): urdu punjabi","age, sex: 37, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 2.5 years","/soundtracks/hindi30.mp3","hindi30"
"1676619226-724","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2477","birth place: baotou, inner mongolia, china (map)","mandarin","other language(s): none","age, sex: 23, male","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 0.3 years","/soundtracks/mandarin94.mp3","mandarin94"
